Item Category,Item Name,Item Quality,StatTrak?,Souvenir?,Item Exterior,Lowest Listing Price ($),Steam Market Link 
Gut Knife,Ultraviolet,Covert Knife,True,False,Well-Worn,$122.07,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Ultraviolet%20%28Well-Worn%29
Gut Knife,Ultraviolet,Covert Knife,True,False,Battle-Scarred,"$1,150.00",https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29
Gut Knife,Ultraviolet,Covert Knife,False,False,Factory New,$255.82,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Ultraviolet%20%28Factory%20New%29
Gut Knife,Ultraviolet,Covert Knife,False,False,Minimal Wear,$117.16,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29
Gut Knife,Ultraviolet,Covert Knife,False,False,Field-Tested,$90.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29
Gut Knife,Ultraviolet,Covert Knife,False,False,Well-Worn,$88.70,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Ultraviolet%20%28Well-Worn%29
Gut Knife,Ultraviolet,Covert Knife,False,False,Battle-Scarred,$84.24,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29
Gut Knife,Marble Fade,Covert Knife,True,False,Factory New,$197.58,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29
Gut Knife,Marble Fade,Covert Knife,True,False,Minimal Wear,$269.34,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Marble%20Fade%20%28Minimal%20Wear%29
Gut Knife,Marble Fade,Covert Knife,False,False,Factory New,$149.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29
Gut Knife,Marble Fade,Covert Knife,False,False,Minimal Wear,$239.20,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Marble%20Fade%20%28Minimal%20Wear%29
Gut Knife,Tiger Tooth,Covert Knife,True,False,Factory New,$165.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29
Gut Knife,Tiger Tooth,Covert Knife,True,False,Minimal Wear,$194.70,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29
Gut Knife,Tiger Tooth,Covert Knife,False,False,Factory New,$140.60,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29
Gut Knife,Tiger Tooth,Covert Knife,False,False,Minimal Wear,$144.16,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29
Gut Knife,Damascus Steel,Covert Knife,True,False,Factory New,$162.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29
Gut Knife,Damascus Steel,Covert Knife,True,False,Minimal Wear,$139.06,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29
Gut Knife,Damascus Steel,Covert Knife,True,False,Field-Tested,$128.70,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29
Gut Knife,Damascus Steel,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Well-Worn%29
Gut Knife,Damascus Steel,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Battle-Scarred%29
Gut Knife,Damascus Steel,Covert Knife,False,False,Factory New,$116.92,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29
Gut Knife,Damascus Steel,Covert Knife,False,False,Minimal Wear,$106.20,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29
Gut Knife,Damascus Steel,Covert Knife,False,False,Field-Tested,$98.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29
Gut Knife,Damascus Steel,Covert Knife,False,False,Well-Worn,$103.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Well-Worn%29
Gut Knife,Damascus Steel,Covert Knife,False,False,Battle-Scarred,$123.09,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Damascus%20Steel%20%28Battle-Scarred%29
Gut Knife,Rust Coat,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Rust%20Coat%20%28Well-Worn%29
Gut Knife,Rust Coat,Covert Knife,True,False,Battle-Scarred,$99.49,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29
Gut Knife,Rust Coat,Covert Knife,False,False,Well-Worn,$97.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Rust%20Coat%20%28Well-Worn%29
Gut Knife,Rust Coat,Covert Knife,False,False,Battle-Scarred,$91.86,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29
Gut Knife,Boreal Forest,Covert Knife,True,False,Factory New,$862.47,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Gut Knife,Boreal Forest,Covert Knife,True,False,Minimal Wear,$113.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Gut Knife,Boreal Forest,Covert Knife,True,False,Field-Tested,$103.36,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Gut Knife,Boreal Forest,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
Gut Knife,Boreal Forest,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
Gut Knife,Boreal Forest,Covert Knife,False,False,Factory New,$146.11,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Gut Knife,Boreal Forest,Covert Knife,False,False,Minimal Wear,$103.11,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Gut Knife,Boreal Forest,Covert Knife,False,False,Field-Tested,$83.10,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Gut Knife,Boreal Forest,Covert Knife,False,False,Well-Worn,$83.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
Gut Knife,Boreal Forest,Covert Knife,False,False,Battle-Scarred,$81.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
Gut Knife,Fade,Covert Knife,True,False,Factory New,$216.37,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Fade%20%28Factory%20New%29
Gut Knife,Fade,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29
Gut Knife,Fade,Covert Knife,False,False,Factory New,$167.73,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Fade%20%28Factory%20New%29
Gut Knife,Fade,Covert Knife,False,False,Minimal Wear,$175.44,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29
Gut Knife,Stained,Covert Knife,True,False,Factory New,$730.55,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Stained%20%28Factory%20New%29
Gut Knife,Stained,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Gut Knife,Stained,Covert Knife,True,False,Field-Tested,$124.38,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Stained%20%28Field-Tested%29
Gut Knife,Stained,Covert Knife,True,False,Well-Worn,$106.14,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Stained%20%28Well-Worn%29
Gut Knife,Stained,Covert Knife,True,False,Battle-Scarred,$103.76,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Gut Knife,Stained,Covert Knife,False,False,Factory New,$126.32,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Stained%20%28Factory%20New%29
Gut Knife,Stained,Covert Knife,False,False,Minimal Wear,$118.98,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Gut Knife,Stained,Covert Knife,False,False,Field-Tested,$95.39,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Stained%20%28Field-Tested%29
Gut Knife,Stained,Covert Knife,False,False,Well-Worn,$91.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Stained%20%28Well-Worn%29
Gut Knife,Stained,Covert Knife,False,False,Battle-Scarred,$90.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Gut Knife,Blue Steel,Covert Knife,True,False,Factory New,$621.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Gut Knife,Blue Steel,Covert Knife,True,False,Minimal Wear,$133.33,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Gut Knife,Blue Steel,Covert Knife,True,False,Field-Tested,$116.31,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Gut Knife,Blue Steel,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Gut Knife,Blue Steel,Covert Knife,True,False,Battle-Scarred,$120.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Gut Knife,Blue Steel,Covert Knife,False,False,Factory New,$116.98,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Gut Knife,Blue Steel,Covert Knife,False,False,Minimal Wear,$100.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Gut Knife,Blue Steel,Covert Knife,False,False,Field-Tested,$97.59,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Gut Knife,Blue Steel,Covert Knife,False,False,Well-Worn,$96.97,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Gut Knife,Blue Steel,Covert Knife,False,False,Battle-Scarred,$135.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Gut Knife,Case Hardened,Covert Knife,True,False,Factory New,$305.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Gut Knife,Case Hardened,Covert Knife,True,False,Minimal Wear,$186.58,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Gut Knife,Case Hardened,Covert Knife,True,False,Field-Tested,$212.75,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Gut Knife,Case Hardened,Covert Knife,True,False,Well-Worn,$150.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
Gut Knife,Case Hardened,Covert Knife,True,False,Battle-Scarred,$136.53,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
Gut Knife,Case Hardened,Covert Knife,False,False,Factory New,$173.08,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Gut Knife,Case Hardened,Covert Knife,False,False,Minimal Wear,$120.18,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Gut Knife,Case Hardened,Covert Knife,False,False,Field-Tested,$125.08,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Gut Knife,Case Hardened,Covert Knife,False,False,Well-Worn,$113.91,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
Gut Knife,Case Hardened,Covert Knife,False,False,Battle-Scarred,$112.76,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
Gut Knife,Slaughter,Covert Knife,True,False,Factory New,$186.58,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Slaughter%20%28Factory%20New%29
Gut Knife,Slaughter,Covert Knife,True,False,Minimal Wear,$183.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29
Gut Knife,Slaughter,Covert Knife,True,False,Field-Tested,$124.38,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Slaughter%20%28Field-Tested%29
Gut Knife,Slaughter,Covert Knife,False,False,Factory New,$144.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Slaughter%20%28Factory%20New%29
Gut Knife,Slaughter,Covert Knife,False,False,Minimal Wear,$126.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29
Gut Knife,Slaughter,Covert Knife,False,False,Field-Tested,$111.93,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Slaughter%20%28Field-Tested%29
Gut Knife,Forest DDPAT,Covert Knife,True,False,Factory New,$449.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Gut Knife,Forest DDPAT,Covert Knife,True,False,Minimal Wear,$183.88,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Gut Knife,Forest DDPAT,Covert Knife,True,False,Field-Tested,$97.14,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Gut Knife,Forest DDPAT,Covert Knife,True,False,Well-Worn,$82.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Gut Knife,Forest DDPAT,Covert Knife,True,False,Battle-Scarred,$124.38,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Gut Knife,Forest DDPAT,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Gut Knife,Forest DDPAT,Covert Knife,False,False,Minimal Wear,$100.30,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Gut Knife,Forest DDPAT,Covert Knife,False,False,Field-Tested,$86.18,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Gut Knife,Forest DDPAT,Covert Knife,False,False,Well-Worn,$86.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Gut Knife,Forest DDPAT,Covert Knife,False,False,Battle-Scarred,$84.46,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Gut Knife,Crimson Web,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
Gut Knife,Crimson Web,Covert Knife,True,False,Minimal Wear,$178.49,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
Gut Knife,Crimson Web,Covert Knife,True,False,Field-Tested,$122.87,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29
Gut Knife,Crimson Web,Covert Knife,True,False,Well-Worn,$133.64,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29
Gut Knife,Crimson Web,Covert Knife,True,False,Battle-Scarred,$155.76,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Gut Knife,Crimson Web,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
Gut Knife,Crimson Web,Covert Knife,False,False,Minimal Wear,$193.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
Gut Knife,Crimson Web,Covert Knife,False,False,Field-Tested,$115.18,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29
Gut Knife,Crimson Web,Covert Knife,False,False,Well-Worn,$131.10,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29
Gut Knife,Crimson Web,Covert Knife,False,False,Battle-Scarred,$96.96,https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Gut Knife,Night,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Night%20%28Factory%20New%29
Gut Knife,Night,Covert Knife,True,False,Minimal Wear,$149.27,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Night%20%28Minimal%20Wear%29
Gut Knife,Night,Covert Knife,True,False,Field-Tested,$98.30,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Night%20%28Field-Tested%29
Gut Knife,Night,Covert Knife,True,False,Well-Worn,$198.22,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Night%20%28Well-Worn%29
